v_mean_m_per_s,p_from_bar,p_to_bar,t_from_k,t_to_k,mdot_from_kg_per_s,mdot_to_kg_per_s,vdot_norm_m3_per_s,reynolds,lambda,?,kp,D,hi,Bi,?
0.296674468,7.540217376,7.540090896,308.15,308.15,4.090249161,-4.090249161,0.004090739,54742.88078,0.016851425,0.898912867,0.306,0.1325,432.8175846,93.70642151,0.925770099
0.26897903,9.618273479,9.611471337,353.640625,353.640625,3.708412319,-3.708412319,0.003708857,101436.0927,0.016313553,0.78328105,0.306,0.1325,708.919281,153.4833411,0.925770099
0.266160514,7.547152147,7.540217376,308.15,308.15,3.669553454,-3.669553454,0.003669993,49112.04017,0.016986847,0.898912867,0.306,0.1325,396.8196404,85.91274895,0.925770099
0.609039598,9.575101973,9.570798128,353.640625,353.640625,46.76695864,-46.76695864,0.046772564,542040.3607,0.013235092,0.78328105,0.411,0.3127,1541.971944,586.5871371,0.295494393
0.609039598,7.579800998,7.575457081,308.15,308.15,46.76695864,-46.76695864,0.046772564,265217.984,0.01335907,0.898912867,0.411,0.3127,870.4293907,331.1232001,0.295494393
0.226448764,9.532479549,9.529768205,353.640625,353.640625,2.039795976,-2.039795976,0.00204004,69026.78386,0.017362595,0.78328105,0.71,0.1071,1495.616403,112.8031808,1.374230174
0.226448764,7.630687972,7.627825501,308.15,308.15,2.039795976,-2.039795976,0.00204004,33774.50424,0.01832962,0.898912867,0.71,0.1071,844.2621022,63.67638813,1.374230174
0.147950739,9.532520137,9.532479549,353.640625,353.640625,2.039795976,-2.039795976,0.00204004,55794.47964,0.016830444,0.78328105,0.364,0.1325,522.7520218,95.14374023,0.925770099
0.147950739,7.627825501,7.627782025,308.15,308.15,2.039795976,-2.039795976,0.00204004,27299.9955,0.018026352,0.898912867,0.364,0.1325,295.0888476,53.70779163,0.925770099
0.034722144,9.529257315,9.529250419,353.640625,353.640625,0.312768716,-0.312768716,0.000312806,10584.10686,0.022481918,0.78328105,0.71,0.1071,333.6794655,25.16695124,1.374230174
0.034722144,7.631291775,7.631282943,308.15,308.15,0.312768716,-0.312768716,0.000312806,5178.757316,0.028793335,0.898912867,0.71,0.1071,188.3590782,14.20651921,1.374230174
-0.080989735,9.534623665,9.534625702,353.640625,353.640625,-2.807501007,2.807501007,-0.002807837,48429.97528,0.015542984,0.78328105,0.483,0.2101,390.6157107,84.95689527,0.479280545
-0.080989735,7.625593667,7.625595885,308.15,308.15,-2.807501007,2.807501007,-0.002807837,23696.57565,0.016921997,0.898912867,0.483,0.2101,220.4990801,47.95740862,0.479280545
-0.297017044,9.642909905,9.643034789,353.640625,353.640625,-10.29606584,10.29606584,-0.0102973,177609.2737,0.01458168,0.78328105,0.293,0.2101,670.1180394,240.2590445,0.479280545
-0.237696276,7.52704678,7.527129833,308.15,308.15,-8.239717403,8.239717403,-0.008240705,69540.98637,0.015140533,0.898912867,0.293,0.2101,316.4983685,113.474927,0.479280545
0.236093513,9.535202822,9.532520137,353.640625,353.640625,3.255019881,-3.255019881,0.00325541,89034.46357,0.016401291,0.78328105,0.364,0.1325,759.7474535,138.278211,0.925770099
0.236093513,7.627782025,7.624976625,308.15,308.15,3.255019881,-3.255019881,0.00325541,43564.17464,0.017152786,0.898912867,0.364,0.1325,428.8706521,78.05681512,0.925770099
0.264595881,9.698697523,9.697023548,353.640625,353.640625,1.414258543,-1.414258543,0.001414428,62129.12561,0.018463135,0.78328105,0.217,0.0825,545.4804738,103.6915647,3.496509913
0.264595881,7.531666878,7.529895422,308.15,308.15,1.414258543,-1.414258543,0.001414428,30399.51014,0.019538879,0.898912867,0.217,0.0825,307.9188557,58.53296221,3.496509913
0.194059728,9.682263248,9.676515075,353.640625,353.640625,1.748043339,-1.748043339,0.001748253,59153.86205,0.01751709,0.78328105,0.225,0.1071,418.906174,99.69966941,1.374230174
0.194059728,7.558317819,7.552199077,308.15,308.15,1.748043339,-1.748043339,0.001748253,28943.72666,0.01864624,0.898912867,0.225,0.1071,236.468794,56.27957296,1.374230174
0.091003817,9.698798772,9.698717211,353.640625,353.640625,6.988004975,-6.988004975,0.006988842,80992.6677,0.013908386,0.78328105,0.321,0.3127,263.1909458,128.1928485,0.295494393
-0.220007802,7.53003211,7.530504606,308.15,308.15,-16.89396847,16.89396847,-0.016895993,95831.03016,0.013786316,0.898912867,0.321,0.3127,301.1059289,146.660162,0.295494393
-0.136307476,9.698846643,9.699373503,353.640625,353.640625,-10.46678429,10.46678429,-0.010468039,121312.5613,0.013645172,0.78328105,0.411,0.3127,465.5601388,177.1054202,0.295494393
0.174704142,7.531470436,7.530585049,308.15,308.15,13.41518915,-13.41518915,0.013416797,76102.6821,0.013957977,0.898912867,0.411,0.3127,320.6056278,121.9627492,0.295494393
0.129418899,9.715227547,9.714898031,353.640625,353.640625,1.165774306,-1.165774306,0.001165914,39449.85284,0.01805687,0.78328105,0.225,0.1071,302.9469523,72.10137466,1.374230174
0.129418899,7.359674421,7.359314005,308.15,308.15,1.165774306,-1.165774306,0.001165914,19302.64091,0.019750595,0.898912867,0.225,0.1071,171.010849,40.70058205,1.374230174
1.153542045,9.425013437,9.418346578,353.640625,353.640625,39.98741856,-39.98741856,0.039992211,689791.2728,0.014312744,0.78328105,0.293,0.2101,1984.051563,711.3468148,0.479280545
1.153542045,7.73343053,7.726718565,308.15,308.15,39.98741856,-39.98741856,0.039992211,337511.8608,0.014410019,0.898912867,0.293,0.2101,1119.979388,401.5489239,0.479280545
0,9.538339422,9.538339422,353.640625,353.640625,-2.72E-14,2.72E-14,0,0,0.018091202,0.78328105,0.248,0.0703,0,0,#NUM!
0,7.62175548,7.62175548,308.15,308.15,-2.72E-14,2.72E-14,0,0,0.018091202,0.898912867,0.248,0.0703,0,0,#NUM!
0.13912816,9.535153525,9.534724969,353.640625,353.640625,2.807501007,-2.807501007,0.002807837,63475.59455,0.016061783,0.78328105,0.839,0.1603,1104.208513,105.4854735,0.691277904
0.13912816,7.625485591,7.625028954,308.15,308.15,2.807501007,-2.807501007,0.002807837,31058.33152,0.017112732,0.898912867,0.839,0.1603,623.3158438,59.54560772,0.691277904
0.350975441,9.538219166,9.535202822,353.640625,353.640625,7.082418876,-7.082418876,0.007083268,160128.4373,0.015451431,0.78328105,0.436,0.1603,1202.998179,221.1474863,0.691277904
0.350975441,7.624976625,7.621878848,308.15,308.15,7.082418876,-7.082418876,0.007083268,78350.14588,0.015869141,0.898912867,0.436,0.1603,679.0817279,124.8357809,0.691277904
0.401736371,9.599915055,9.596141625,353.640625,353.640625,0.937069909,-0.937069909,0.000937182,62315.46914,0.020244598,0.78328105,0.212,0.0545,808.6363955,103.9402914,#NUM!
0.401736371,7.636025963,7.632052727,308.15,308.15,0.937069909,-0.937069909,0.000937182,30490.68722,0.021316528,0.898912867,0.212,0.0545,456.4680233,58.6733662,#NUM!
0,9.586121182,9.586121182,353.640625,353.640625,-2.72E-14,2.72E-14,0,0,0.018091202,0.78328105,0.24,0.0703,0,0,#NUM!
0,7.646543116,7.646543116,308.15,308.15,-2.72E-14,2.72E-14,0,0,0.018091202,0.898912867,0.24,0.0703,0,0,#NUM!
0.088142774,9.532520137,9.532232787,353.640625,353.640625,1.215223906,-1.215223906,0.00121537,33239.98393,0.017608643,0.78328105,0.775,0.1325,735.4475388,62.86890251,0.925770099
0.088142774,7.628102171,7.627782025,308.15,308.15,1.215223906,-1.215223906,0.00121537,16264.17914,0.019617081,0.898912867,0.775,0.1325,415.1535673,35.48893398,0.925770099
0,9.586121182,9.586121182,353.640625,353.640625,-5.55E-15,5.55E-15,0,0,0.017433167,0.78328105,0.217,0.0825,0,0,3.496509913
0,7.646543116,7.646543116,308.15,308.15,-5.55E-15,5.55E-15,0,0,0.017433167,0.898912867,0.217,0.0825,0,0,3.496509913
0.217412699,9.590340115,9.586153213,353.640625,353.640625,1.162065586,-1.162065586,0.001162205,51050.15566,0.018686295,0.78328105,0.217,0.0825,466.1660832,88.61452042,3.496509913
0.217412699,7.646506401,7.642026321,308.15,308.15,1.162065586,-1.162065586,0.001162205,24978.61847,0.019994736,0.898912867,0.217,0.0825,263.1465906,50.02210535,3.496509913
0.376309001,9.599915055,9.590340115,353.640625,353.640625,2.011362456,-2.011362456,0.002011604,88360.21623,0.018157959,0.78328105,0.217,0.0825,723.0168719,137.4398432,3.496509913
0.376309001,7.642026321,7.632052727,308.15,308.15,2.011362456,-2.011362456,0.002011604,43234.26836,0.018913269,0.898912867,0.217,0.0825,408.1365669,77.58356398,3.496509913
0,9.534625702,9.534625702,353.640625,353.640625,-2.04E-14,2.04E-14,0,0,0.019216537,0.78328105,0.633,0.0545,0,0,#NUM!
0,7.625593667,7.625593667,308.15,308.15,-2.04E-14,2.04E-14,0,0,0.019216537,0.898912867,0.633,0.0545,0,0,#NUM!
-0.080989735,9.534625702,9.534724969,353.640625,353.640625,-2.807501007,2.807501007,-0.002807837,48429.97528,0.015542984,0.78328105,0.483,0.2101,390.6157107,84.95689527,0.479280545
-0.080989735,7.625485591,7.625593667,308.15,308.15,-2.807501007,2.807501007,-0.002807837,23696.57565,0.016921997,0.898912867,0.483,0.2101,220.4990801,47.95740862,0.479280545
0.125438891,9.529257315,9.52860903,353.640625,353.640625,1.129923347,-1.129923347,0.001130059,38236.65482,0.018108368,0.78328105,0.71,0.1071,932.3737133,70.32198922,1.374230174
0.125438891,7.631993771,7.631282943,308.15,308.15,1.129923347,-1.129923347,0.001130059,18709.02841,0.019855499,0.898912867,0.71,0.1071,526.3166341,39.69613487,1.374230174
0.177214935,9.703362781,9.703265013,353.640625,353.640625,3.576063309,-3.576063309,0.003576492,80852.23768,0.015844345,0.78328105,0.282,0.1603,450.4083693,128.0150028,0.691277904
0.051897127,7.478776906,7.478766017,308.15,308.15,1.047244758,-1.047244758,0.00104737,11574.74781,0.020582199,0.898912867,0.282,0.1603,95.11785467,27.03438316,0.691277904
0.112270219,9.755736979,9.748553552,353.640625,353.640625,6.098371847,-6.098371847,0.006099103,84038.54653,0.014343262,0.78328105,0.355,0.263,356.4451101,132.0353013,0.362668123
0.112270219,7.324977755,7.317396234,308.15,308.15,6.098371847,-6.098371847,0.006099103,41119.69423,0.015138626,0.898912867,0.355,0.263,201.2100812,74.53274839,0.362668123
0.203634017,9.53462095,9.530814018,353.640625,353.640625,2.807501007,-2.807501007,0.002807837,76793.49288,0.016515732,0.78328105,0.364,0.1325,674.9665851,122.8476271,0.925770099
0.203634017,7.629606212,7.625598778,308.15,308.15,2.807501007,-2.807501007,0.002807837,37574.72108,0.017385483,0.898912867,0.364,0.1325,381.0126091,69.34638834,0.925770099
0.13912816,9.534623665,9.53462095,353.640625,353.640625,2.807501007,-2.807501007,0.002807837,63475.59455,0.016061783,0.78328105,0.839,0.1603,1104.208513,105.4854735,0.691277904
0.13912816,7.625598778,7.625595885,308.15,308.15,2.807501007,-2.807501007,0.002807837,31058.33152,0.017112732,0.898912867,0.839,0.1603,623.3158438,59.54560772,0.691277904
0.203454257,9.748553552,9.736644857,353.640625,353.640625,4.105552991,-4.105552991,0.004106045,92823.62374,0.015741348,0.78328105,0.282,0.1603,503.0134892,142.9664226,0.691277904
0.203454257,7.337430853,7.324977755,308.15,308.15,4.105552991,-4.105552991,0.004106045,45418.19418,0.016462326,0.898912867,0.282,0.1603,283.9466222,80.70326869,0.691277904
0.448821443,9.692685903,9.690754693,353.640625,353.640625,24.37939536,-24.37939536,0.024382317,335959.9924,0.013772964,0.78328105,0.355,0.263,1080.040112,400.0711966,0.362668123
0.286177386,7.498512282,7.497703181,308.15,308.15,15.54478229,-15.54478229,0.015546645,104804.9496,0.014192581,0.898912867,0.355,0.263,425.3194759,157.5479185,0.362668123
-0.012698293,9.670127549,9.670143033,353.640625,353.640625,-0.440185041,0.440185041,-0.000440238,7593.284895,0.022649765,0.78328105,0.293,0.2101,53.81738038,19.2952758,0.479280545
0.182838541,7.506028775,7.503843695,308.15,308.15,6.338079587,-6.338079587,0.006338839,53502.03385,0.015417099,0.898912867,0.293,0.2101,256.6108599,92.00331342,0.479280545
-0.311522429,9.615675745,9.616429046,353.640625,353.640625,-0.198708697,0.198708697,-0.000198733,25269.30556,0.02514267,0.78328105,0.134,0.0285,474.7574785,50.48726917,#NUM!
-0.254503117,7.542008895,7.542587721,308.15,308.15,-0.162338175,0.162338175,-0.000162358,10101.34383,0.028945923,0.898912867,0.134,0.0285,227.9819647,24.24435073,#NUM!
0,9.703205395,9.703205395,353.640625,353.640625,-2.04E-14,2.04E-14,0,0,0.019216537,0.78328105,0.18,0.0545,0,0,#NUM!
0,7.371804635,7.371804635,308.15,308.15,-2.04E-14,2.04E-14,0,0,0.019216537,0.898912867,0.18,0.0545,0,0,#NUM!
-0.418322148,9.72889866,9.738541871,353.640625,353.640625,-14.50109503,14.50109503,-0.014502833,250146.9001,0.014476776,0.78328105,0.293,0.2101,881.3225833,315.9827214,0.479280545
-0.848287443,7.535523043,7.575182368,308.15,308.15,-29.4057986,29.4057986,-0.029409323,248214.0906,0.014478683,0.898912867,0.293,0.2101,875.8705904,314.0280052,0.479280545
0.029095235,9.78705238,9.78693763,353.640625,353.640625,0.262082877,-0.262082877,0.000262114,8868.895866,0.023651123,0.78328105,0.225,0.1071,91.79645764,21.84755692,1.374230174
0.029095235,7.283857337,7.283706044,308.15,308.15,0.262082877,-0.262082877,0.000262114,4339.51206,0.031183243,0.898912867,0.225,0.1071,51.8182805,12.33275076,1.374230174
0.454488438,9.692873517,9.692685903,353.640625,353.640625,24.68721912,-24.68721912,0.024690178,340201.9543,0.01376915,0.78328105,0.355,0.263,1090.936013,404.1072836,0.362668123
0.29184438,7.497703181,7.497623513,308.15,308.15,15.85260605,-15.85260605,0.015854506,106880.5231,0.014181137,0.898912867,0.355,0.263,432.0447097,160.0390967,0.362668123
0.331777003,9.618221487,9.611484082,353.640625,353.640625,0.773886231,-0.773886231,0.000773979,51463.69879,0.020460129,0.78328105,0.18,0.0545,589.133923,89.18833001,#NUM!
0.331777003,7.54744065,7.540275838,308.15,308.15,0.773886231,-0.773886231,0.000773979,25180.96332,0.021759033,0.898912867,0.18,0.0545,332.5608379,50.34601574,#NUM!
0.210748594,9.485667082,9.483666519,353.640625,353.640625,0.817924415,-0.817924415,0.000818022,42167.5362,0.019609451,0.78328105,0.205,0.0703,443.5252483,76.04835356,#NUM!
0.211444456,7.668893235,7.666717798,308.15,308.15,0.820625084,-0.820625084,0.000820723,20700.51672,0.021183014,0.898912867,0.205,0.0703,251.0271617,43.04197431,#NUM!
0.007843135,9.482943471,9.482938626,353.640625,353.640625,0.030439545,-0.030439545,3.04E-05,1569.29,0.05887413,0.78328105,0.205,0.0703,31.87853336,5.466002183,#NUM!
0.008538996,7.669734822,7.66972559,308.15,308.15,0.033140214,-0.033140214,3.31E-05,835.971951,0.094648361,0.898912867,0.205,0.0703,19.26145682,3.302635157,#NUM!
0.457611595,9.508896747,9.485998419,353.640625,353.640625,1.776010404,-1.776010404,0.001776223,91561.00684,0.018791199,0.78328105,0.205,0.0703,824.7156091,141.4085544,#NUM!
0.458307457,7.666369098,7.64251195,308.15,308.15,1.778711073,-1.778711073,0.001778924,44868.52644,0.019517899,0.898912867,0.205,0.0703,466.1108496,79.92095787,#NUM!
0.087476361,9.483263129,9.482943471,353.640625,353.640625,0.339499541,-0.339499541,0.00033954,17502.66763,0.021747589,0.78328105,0.205,0.0703,219.4922362,37.63488831,#NUM!
0.088172222,7.66972559,7.669344713,308.15,308.15,0.34220021,-0.34220021,0.000342241,8632.10412,0.025505066,0.898912867,0.205,0.0703,124.6892759,21.37964901,#NUM!
-0.733697108,9.773932168,9.780760121,353.640625,353.640625,-56.33916485,56.33916485,-0.056345917,652984.5456,0.013216019,0.78328105,0.321,0.3127,1397.773183,680.815692,0.295494393
-0.733697108,7.368185918,7.375066724,308.15,308.15,-56.33916485,56.33916485,-0.056345917,319502.4897,0.013319016,0.898912867,0.321,0.3127,789.0304781,384.3143777,0.295494393
0.367070093,9.499019613,9.49401188,353.640625,353.640625,1.424614918,-1.424614918,0.001424786,73445.05187,0.01896286,0.78328105,0.205,0.0703,691.3624693,118.5433697,#NUM!
0.366374232,7.657958214,7.652729279,308.15,308.15,1.421914249,-1.421914249,0.001422085,35868.2183,0.01987648,0.898912867,0.205,0.0703,389.6759565,66.81517009,#NUM!
0.362370257,9.485998419,9.485667082,353.640625,353.640625,1.406374648,-1.406374648,0.001406543,72504.6872,0.018974304,0.78328105,0.205,0.0703,684.2717856,117.3275769,#NUM!
0.363066118,7.666717798,7.666369098,308.15,308.15,1.409075317,-1.409075317,0.001409244,35544.35237,0.019891739,0.898912867,0.205,0.0703,386.8585958,66.33209582,#NUM!
0.150227343,9.483666519,9.483263129,353.640625,353.640625,0.583038818,-0.583038818,0.000583109,30058.1692,0.020219803,0.78328105,0.205,0.0703,338.3029512,58.0065792,#NUM!
0.150923204,7.669344713,7.668893235,308.15,308.15,0.585739487,-0.585739487,0.00058581,14775.45627,0.022422791,0.898912867,0.205,0.0703,191.6763308,32.86547819,#NUM!
-0.104409057,9.48247515,9.483263129,353.640625,353.640625,-0.243539277,0.243539277,-0.000243568,16195.44515,0.023168564,0.78328105,0.18,0.0545,233.6294276,35.36889946,#NUM!
-0.104409057,7.669344713,7.670272971,308.15,308.15,-0.243539277,0.243539277,-0.000243568,7924.360662,0.027294159,0.898912867,0.18,0.0545,131.8817253,19.96542786,#NUM!
-0.086442605,9.482938626,9.483703833,353.640625,353.640625,-0.335487491,0.335487491,-0.000335528,17295.82911,0.021791458,0.78328105,0.205,0.0703,217.4146853,37.27866433,#NUM!
-0.085746743,7.668846319,7.669734822,308.15,308.15,-0.332786822,0.332786822,-0.000332827,8394.648537,0.025714874,0.898912867,0.205,0.0703,121.9376388,20.90784392,#NUM!
0.471548886,9.51669145,9.499019613,353.640625,353.640625,1.830101633,-1.830101633,0.001830321,94349.64332,0.018770218,0.78328105,0.205,0.0703,844.7495649,144.8436449,#NUM!
0.470853024,7.652729279,7.634443007,308.15,308.15,1.827400964,-1.827400964,0.00182762,46096.74371,0.019479752,0.898912867,0.205,0.0703,476.29055,81.66640405,#NUM!
0.17383843,9.499019613,9.498288811,353.640625,353.640625,0.405486715,-0.405486715,0.000405535,26965.00512,0.021591187,0.78328105,0.18,0.0545,351.2801738,53.17991521,#NUM!
0.17383843,7.653543932,7.652729279,308.15,308.15,0.405486715,-0.405486715,0.000405535,13193.85938,0.024068832,0.898912867,0.18,0.0545,198.2945208,30.01958718,#NUM!
0.093011608,9.483703833,9.483426592,353.640625,353.640625,0.360982076,-0.360982076,0.000361025,18610.18507,0.021530151,0.78328105,0.205,0.0703,230.5347083,39.52826828,#NUM!
0.093011608,7.66916978,7.668846319,308.15,308.15,0.360982076,-0.360982076,0.000361025,9105.882374,0.025119781,0.898912867,0.205,0.0703,130.1347839,22.31335442,#NUM!
0.179454213,9.483837645,9.483703833,353.640625,353.640625,0.696469567,-0.696469567,0.000696553,35906.01418,0.019874573,0.78328105,0.205,0.0703,390.0044165,66.87148897,#NUM!
0.178758351,7.668846319,7.668701018,308.15,308.15,0.693768897,-0.693768897,0.000693852,17500.53091,0.021747589,0.898912867,0.205,0.0703,219.4707995,37.6312127,#NUM!
0.254627978,9.485692267,9.483837645,353.640625,353.640625,0.988222203,-0.988222203,0.000988341,50947.12266,0.019348145,0.78328105,0.205,0.0703,515.9783694,88.4714131,#NUM!
0.253932117,7.668701018,7.666730848,308.15,308.15,0.985521534,-0.985521534,0.00098564,24860.07968,0.020666122,0.898912867,0.205,0.0703,290.6282184,49.83210672,#NUM!
0.294126058,9.49401188,9.485692267,353.640625,353.640625,1.141515961,-1.141515961,0.001141653,58850.07797,0.019178391,0.78328105,0.205,0.0703,579.073113,99.28985328,#NUM!
0.293430197,7.666730848,7.657958214,308.15,308.15,1.138815292,-1.138815292,0.001138952,28726.96123,0.020318985,0.898912867,0.205,0.0703,326.2627687,55.94212838,#NUM!
-0.443853368,9.673255068,9.694424072,353.640625,353.640625,-1.722614129,1.722614129,-0.001722821,88808.19003,0.01881218,0.78328105,0.205,0.0703,804.8189281,137.9970016,#NUM!
-0.496950357,7.471158335,7.498534598,308.15,308.15,-1.92868584,1.92868584,-0.001928917,48645.57473,0.019407272,0.898912867,0.205,0.0703,497.2450147,85.25932813,#NUM!
-1.01902728,9.845027748,9.850433534,353.640625,353.640625,-55.35223265,55.35223265,-0.055358866,762780.8364,0.013666153,0.78328105,0.355,0.263,2081.275893,770.9514929,0.362668123
-1.249491979,7.21837468,7.226535396,308.15,308.15,-67.87077447,67.87077447,-0.067878909,457647.7587,0.013721466,0.898912867,0.355,0.263,1383.040529,512.3093791,0.362668123
-0.293617348,9.362213322,9.362702595,353.640625,353.640625,-0.684876952,0.684876952,-0.000684959,45544.55132,0.020622253,0.78328105,0.18,0.0545,534.2719526,80.88283726,#NUM!
-0.293617348,7.789905802,7.790429873,308.15,308.15,-0.684876952,0.684876952,-0.000684959,22284.75029,0.022089005,0.898912867,0.18,0.0545,301.5917456,45.65763927,#NUM!
0.206136996,9.50758778,9.506680401,353.640625,353.640625,1.856832458,-1.856832458,0.001857055,62835.29052,0.017454147,0.78328105,0.225,0.1071,439.6359311,104.6333516,1.374230174
0.206136996,7.644863295,7.643900647,308.15,308.15,1.856832458,-1.856832458,0.001857055,30745.03355,0.018516541,0.898912867,0.225,0.1071,248.1705567,59.0645925,1.374230174
0.559953345,9.362702595,9.345735777,353.640625,353.640625,2.992937004,-2.992937004,0.002993296,131481.3052,0.01791954,0.78328105,0.259,0.0825,1185.971496,188.8854217,3.496509913
0.559953345,7.807353651,7.789905802,308.15,308.15,2.992937004,-2.992937004,0.002993296,64333.22907,0.018428802,0.898912867,0.259,0.0825,669.4703177,106.6241336,3.496509913
0.103849257,9.714898031,9.714623798,353.640625,353.640625,0.555071753,-0.555071753,0.000555138,24384.59563,0.020057678,0.78328105,0.217,0.0825,258.1282056,49.06814967,3.496509913
0.103849257,7.359986108,7.359674421,308.15,308.15,0.555071753,-0.555071753,0.000555138,11931.27627,0.022796631,0.898912867,0.217,0.0825,145.7110667,27.69853226,3.496509913
0.185179118,9.705511851,9.703362781,353.640625,353.640625,3.736774507,-3.736774507,0.003737222,84485.8032,0.015810013,0.78328105,0.282,0.1603,466.5302473,132.5971607,0.691277904
0.05986131,7.478766017,7.478484175,308.15,308.15,1.207955956,-1.207955956,0.001208101,13352.63557,0.019845963,0.898912867,0.282,0.1603,106.6366304,30.30824796,0.691277904
0.439256086,9.845027748,9.755742658,353.640625,353.640625,15.2267679,-15.2267679,0.015228593,262664.9078,0.014465332,0.78328105,0.293,0.2101,916.4324151,328.5707345,0.479280545
0.439256086,7.317390312,7.226535396,308.15,308.15,15.2267679,-15.2267679,0.015228593,128520.7936,0.014719009,0.898912867,0.293,0.2101,517.3179136,185.4752451,0.479280545
0.031570597,9.670127549,9.670121362,353.640625,353.640625,0.168744074,-0.168744074,0.000168764,7413.01331,0.026067734,0.78328105,0.217,0.0825,99.57236898,18.92792728,3.496509913
-1.19803143,7.497725783,7.503843695,308.15,308.15,-6.403448844,6.403448844,-0.006404216,137662.1665,0.01789856,0.898912867,0.217,0.0825,1030.84815,195.9561576,3.496509913
0.368723693,9.705511851,9.698569937,353.640625,353.640625,28.31357066,-28.31357066,0.028316964,328161.1323,0.013313293,0.78328105,0.411,0.3127,1032.097876,392.6240948,0.295494393
0.564683374,7.494845187,7.478484175,308.15,308.15,43.36093103,-43.36093103,0.043366128,245918.744,0.013378143,0.898912867,0.411,0.3127,819.3783352,311.702683,0.295494393
0.361950285,9.671454448,9.670143033,353.640625,353.640625,19.66066734,-19.66066734,0.019663024,270933.6125,0.013818741,0.78328105,0.355,0.263,909.2852481,336.8197468,0.362668123
0.199306227,7.506028775,7.505612708,308.15,308.15,10.82605427,-10.82605427,0.010827352,72987.8256,0.014457703,0.898912867,0.355,0.263,318.427213,117.9526155,0.362668123
0.376015356,9.677344055,9.671454448,353.640625,353.640625,20.42466365,-20.42466365,0.020427111,281461.8553,0.013809204,0.78328105,0.355,0.263,937.4442984,347.2504936,0.362668123
0.213371298,7.505612708,7.503634989,308.15,308.15,11.59005058,-11.59005058,0.01159144,78139.24888,0.014400482,0.898912867,0.355,0.263,336.2832383,124.5668897,0.362668123
0.261126529,9.668860119,9.668179088,353.640625,353.640625,1.395714943,-1.395714943,0.001395882,61314.49546,0.018476486,0.78328105,0.217,0.0825,539.7511086,102.6024573,3.496509913
0.261126529,7.505412856,7.50469167,308.15,308.15,1.395714943,-1.395714943,0.001395882,30000.91517,0.01956749,0.898912867,0.217,0.0825,304.6846803,57.91817079,3.496509913
0.175923543,9.755742658,9.755736979,353.640625,353.640625,6.098371847,-6.098371847,0.006099103,105198.1806,0.014829636,0.78328105,0.293,0.2101,440.7429574,158.0206405,0.479280545
0.175923543,7.317396234,7.317390312,308.15,308.15,6.098371847,-6.098371847,0.006099103,51473.01086,0.015464783,0.898912867,0.293,0.2101,248.7954631,89.20124028,0.479280545
-0.452365624,9.753812121,9.755742658,353.640625,353.640625,-9.128396051,9.128396051,-0.00912949,206386.5214,0.015363693,0.78328105,0.282,0.1603,953.2303941,270.9270074,0.691277904
-0.452365624,7.317390312,7.319361522,308.15,308.15,-9.128396051,9.128396051,-0.00912949,100984.0246,0.015686035,0.898912867,0.282,0.1603,538.0900441,152.935876,0.691277904
0,9.670121362,9.670121362,353.640625,353.640625,9.10E-14,-9.10E-14,0,0,0.014221191,0.78328105,0.293,0.2101,0,0,0.479280545
0,7.497725783,7.497725783,308.15,308.15,9.10E-14,-9.10E-14,0,0,0.014221191,0.898912867,0.293,0.2101,0,0,0.479280545
0.179138382,9.451231495,9.448525767,353.640625,353.640625,0.417849115,-0.417849115,0.000417899,27787.10893,0.021520615,0.78328105,0.18,0.0545,359.8221749,54.47307926,#NUM!
0.179138382,7.703454125,7.700446148,308.15,308.15,0.417849115,-0.417849115,0.000417899,13596.11119,0.023923874,0.898912867,0.18,0.0545,203.1164041,30.74956674,#NUM!
0.063599425,9.446797231,9.446611055,353.640625,353.640625,0.148348798,-0.148348798,0.000148367,9865.245774,0.025705338,0.78328105,0.18,0.0545,157.1446358,23.78995181,#NUM!
0.063599425,7.705690511,7.705455292,308.15,308.15,0.148348798,-0.148348798,0.000148367,4827.021723,0.032476425,0.898912867,0.18,0.0545,88.70674346,13.42921533,#NUM!
0.522537892,9.695905594,9.692873517,353.640625,353.640625,28.38357668,-28.38357668,0.028386978,391139.5692,0.013744354,0.78328105,0.355,0.263,1219.762388,451.8274762,0.362668123
0.359893834,7.497623513,7.496151515,308.15,308.15,19.54896361,-19.54896361,0.019551307,131804.0758,0.014066696,0.898912867,0.355,0.263,510.9200046,189.2562834,0.362668123
0.52859179,9.698569937,9.695905594,353.640625,353.640625,28.71241651,-28.71241651,0.028715858,395671.143,0.013744354,0.78328105,0.355,0.263,1231.054662,456.0103889,0.362668123
0.365947732,7.496151515,7.494845187,308.15,308.15,19.87780344,-19.87780344,0.019880186,134021.3551,0.014059067,0.898912867,0.355,0.263,517.7844922,191.7990443,0.362668123
0.235053974,9.490628835,9.489971537,353.640625,353.640625,3.240687763,-3.240687763,0.003241076,88642.4356,0.016405106,0.78328105,0.254,0.1325,528.2851627,137.7909135,0.925770099
0.235473766,7.658887352,7.658197508,308.15,308.15,3.246475433,-3.246475433,0.003246865,43449.82395,0.017156601,0.898912867,0.254,0.1325,298.638287,77.89286029,0.925770099
0.224676755,9.478150224,9.476825188,353.640625,353.640625,1.200891787,-1.200891787,0.001201036,52755.80807,0.01864624,0.78328105,0.217,0.0825,478.5851729,90.97529208,3.496509913
